date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:54:13	1954/1954	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon1.eot	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon1.eot	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:13	1292/1292	---M--	200	added ('OK')	font/woff	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon1.woff	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon1.woff	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:14	1776/1776	---M--	200	added ('OK')	font/ttf	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon1.ttf	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon1.ttf	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:14	2544/2544	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon1.svg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon1.svg	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:14	360/360	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Sep%202018%2015:54:15%20GMT	http://galaxyanalytics.net/demos/psycology/css/.../fonts/Flaticon1.svg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/css//fonts/Flaticon1.svg	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:14	1954/1954	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon1.eot?	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon1d41d.eot	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:14	1958/1958	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon2.eot	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon2.eot	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:15	1292/1292	---M--	200	added ('OK')	font/woff	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon2.woff	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon2.woff	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:15	1780/1780	---M--	200	added ('OK')	font/ttf	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon2.ttf	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon2.ttf	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:15	3066/3066	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon2.svg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon2.svg	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:15	1958/1958	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon2.eot?	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon2d41d.eot	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:15	360/360	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Sep%202018%2015:54:16%20GMT	http://galaxyanalytics.net/demos/psycology/css/.../fonts/Flaticon2.svg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/css//fonts/Flaticon2.svg	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:16	1938/1938	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon3.eot	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon3.eot	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:16	1260/1260	---M--	200	added ('OK')	font/woff	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon3.woff	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon3.woff	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:16	1938/1938	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon3.eot?	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon3d41d.eot	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:16	1760/1760	---M--	200	added ('OK')	font/ttf	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon3.ttf	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon3.ttf	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:16	2581/2581	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon3.svg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon3.svg	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:17	360/360	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Sep%202018%2015:54:17%20GMT	http://galaxyanalytics.net/demos/psycology/css/.../fonts/Flaticon3.svg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/css//fonts/Flaticon3.svg	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:17	1870/1870	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon4.eot	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon4.eot	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:17	1204/1204	---M--	200	added ('OK')	font/woff	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon4.woff	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon4.woff	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:17	1692/1692	---M--	200	added ('OK')	font/ttf	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon4.ttf	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon4.ttf	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:18	2023/2023	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon4.svg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon4.svg	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:18	360/360	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Sep%202018%2015:54:18%20GMT	http://galaxyanalytics.net/demos/psycology/css/.../fonts/Flaticon4.svg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/css//fonts/Flaticon4.svg	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:18	1870/1870	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/Flaticon4.eot?	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/Flaticon4d41d.eot	(from http://galaxyanalytics.net/demos/psycology/css/flaticon.css)
12:54:18	249/249	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/list-check.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/list-check.png	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:18	234/234	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/icon-6.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/icon-6.png	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:19	127/127	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/sumo-arrow.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/sumo-arrow.png	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:19	347/347	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Sep%202018%2015:54:19%20GMT	http://galaxyanalytics.net/demos/psycology/img/icon-1.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/icon-1.png	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:19	150/150	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/menu-bg.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/menu-bg.png	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:19	152796/152796	---M--	200	added ('OK')	font/ttf	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/fonts/fontawesome-webfont5b62.ttf	(from http://galaxyanalytics.net/demos/psycology/css/font-awesome.min.css)
12:54:19	240/240	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/arrow.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/arrow.png	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:21	238/238	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage3/arrow.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage3/arrow.png	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:22	5974/5974	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage3/blue_bg.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage3/blue_bg.jpg	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:24	27542/27542	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/whyus.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/whyus.jpg	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:25	19506/19506	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage3/team3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage3/team3.jpg	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:29	73916/73916	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/aboutus.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/aboutus.jpg	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:30	28846/28846	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage4/service_bg.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage4/service_bg.jpg	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:31	3465/3465	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage4/newsletter.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage4/newsletter.jpg	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:34	92978/92978	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage3/aboutus.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage3/aboutus.jpg	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:35	36685/36685	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage4/onlineappoint.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage4/onlineappoint.jpg	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:36	7766/7766	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage5/success_bg.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage5/success_bg.jpg	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:36	4197/4197	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/logo1.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/logo1.png	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:38	94237/94237	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage3/query_bg.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage3/query_bg.jpg	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:40	60678/60678	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage5/need_bg.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage5/need_bg.jpg	(from http://galaxyanalytics.net/demos/psycology/css/style.css)
12:54:41	12962/12962	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/ser1.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/ser1.jpg	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:41	28964/28964	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/welcome-img.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/welcome-img.jpg	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:42	10804/10804	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/ser2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/ser2.jpg	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:43	12944/12944	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/ser3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/ser3.jpg	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:44	14776/14776	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/ser4.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/ser4.jpg	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:44	11168/11168	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/ser5.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/ser5.jpg	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:45	11433/11433	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/ser6.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/ser6.jpg	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:46	12310/12310	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/ser7.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/ser7.jpg	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:47	14849/14849	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/ser8.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/ser8.jpg	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:47	4835/4835	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/client-logo1.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/client-logo1.png	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:48	7925/7925	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/client-logo2.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/client-logo2.png	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:48	7950/7950	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/client-logo3.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/client-logo3.png	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:49	6380/6380	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/client-logo4.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/client-logo4.png	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:49	4952/4952	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/client-logo5.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/client-logo5.png	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:50	2936/2936	---M--	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202018%2020:25:04%20GMT	http://galaxyanalytics.net/demos/psycology/owlcarousel/assets/owl.carousel.min.css	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/owlcarousel/assets/owl.carousel.min.css	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:50	4746/4746	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/client-logo6.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/client-logo6.png	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:51	4200/4200	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage3/logo3.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage3/logo3.png	(from http://galaxyanalytics.net/demos/psycology/index-3.html)
12:54:52	46103/46103	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage2/ourstory.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage2/ourstory.jpg	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:52	109880/109880	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/slide1.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/slide1.jpg	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:54:55	1427/1427	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage3/testicon.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage3/testicon.png	(from http://galaxyanalytics.net/demos/psycology/index-3.html)
12:54:55	1878/1878	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage3/test1.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage3/test1.jpg	(from http://galaxyanalytics.net/demos/psycology/index-3.html)
12:54:58	14687/14687	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage3/test3.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage3/test3.png	(from http://galaxyanalytics.net/demos/psycology/index-3.html)
12:54:59	1635/1635	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage3/test2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage3/test2.jpg	(from http://galaxyanalytics.net/demos/psycology/index-3.html)
12:55:02	85368/85368	---M--	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202018%2020:25:04%20GMT	http://galaxyanalytics.net/demos/psycology/owlcarousel/owl.carousel.js	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/owlcarousel/owl.carousel.js	(from http://galaxyanalytics.net/demos/psycology/index-2.html)
12:55:04	115261/115261	---M--	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202018%2020:25:04%20GMT	http://galaxyanalytics.net/demos/psycology/Stroke-Gap-Icons-Webfont/style.css	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/Stroke-Gap-Icons-Webfont/style.css	(from http://galaxyanalytics.net/demos/psycology/index-4.html)
12:55:07	37045/37045	---M--	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/js/bootstrap.min.js	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/js/bootstrap.min.js	(from http://galaxyanalytics.net/demos/psycology/index-3.html)
12:55:07	96877/96877	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage3/slider1.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage3/slider1.jpg	(from http://galaxyanalytics.net/demos/psycology/index-3.html)
12:55:11	18533/18533	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage4/about1.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage4/about1.jpg	(from http://galaxyanalytics.net/demos/psycology/index-4.html)
12:55:11	27582/27582	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage4/vedioimg.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage4/vedioimg.jpg	(from http://galaxyanalytics.net/demos/psycology/index-4.html)
12:55:13	6565/6565	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/customer-img.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/customer-img.jpg	(from http://galaxyanalytics.net/demos/psycology/index-4.html)
